Rooms,Type,Price,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Regionname
3,h,2540000.0,3.6,3.0,3.0,1.0,244.0,190.0,1910.0,Northern Metropolitan
4,h,1650000.0,3.6,4.0,2.0,1.0,185.0,166.0,1900.0,Northern Metropolitan
3,h,1300000.0,3.4,3.0,1.0,0.0,226.0,104.0,1910.0,Northern Metropolitan
4,h,1225000.0,5.1,4.0,1.0,2.0,403.0,97.0,1900.0,Western Metropolitan
3,h,1200000.0,15.4,3.0,2.0,1.0,608.0,155.0,1960.0,Eastern Metropolitan
3,h,550000.0,38.0,3.0,1.0,3.0,605.0,84.0,1970.0,South-Eastern Metropolitan
3,h,642000.0,38.0,3.0,2.0,2.0,643.0,141.0,1967.0,South-Eastern Metropolitan
3,h,599000.0,38.0,3.0,1.0,4.0,568.0,147.0,1970.0,South-Eastern Metropolitan
4,h,585000.0,38.0,4.0,2.0,2.0,648.0,152.0,1966.0,South-Eastern Metropolitan
3,h,500000.0,36.9,3.0,1.0,2.0,586.0,105.0,1960.0,Eastern Victoria
3,h,721500.0,12.9,3.0,1.0,1.0,632.0,155.0,1975.0,Western Metropolitan
5,h,810000.0,11.2,5.0,3.0,2.0,909.0,342.0,1990.0,Northern Metropolitan
4,h,685000.0,11.2,4.0,2.0,1.0,607.0,174.0,1950.0,Northern Metropolitan
4,h,880000.0,20.4,4.0,5.0,2.0,538.0,354.0,2015.0,Northern Metropolitan
4,h,685000.0,20.4,4.0,2.0,2.0,700.0,198.0,1999.0,Northern Metropolitan
4,h,3100000.0,13.8,4.0,2.0,2.0,804.0,225.0,1915.0,Southern Metropolitan
5,h,1700000.0,13.8,5.0,3.0,2.0,656.0,320.0,1996.0,Southern Metropolitan
3,h,1175000.0,13.8,3.0,2.0,2.0,333.0,188.0,2016.0,Southern Metropolitan
3,h,1347000.0,13.8,3.0,1.0,2.0,593.0,140.0,1950.0,Southern Metropolitan
3,h,1660000.0,5.3,3.0,2.0,1.0,120.0,133.0,1890.0,Southern Metropolitan
3,h,610000.0,18.0,3.0,2.0,2.0,812.0,152.0,1992.0,Western Metropolitan
3,h,570000.0,18.4,3.0,2.0,2.0,626.0,137.0,1980.0,Western Metropolitan
3,h,1200000.0,7.8,3.0,3.0,2.0,236.0,161.0,2014.0,Eastern Metropolitan
4,h,600000.0,14.0,4.0,2.0,4.0,630.0,179.0,1985.0,Western Metropolitan
3,h,780000.0,15.5,3.0,2.0,2.0,702.0,175.0,1985.0,Western Metropolitan
6,h,925000.0,11.7,6.0,3.0,2.0,516.0,268.0,1970.0,Western Metropolitan
3,h,850000.0,11.7,3.0,2.0,2.0,555.0,185.0,1985.0,Western Metropolitan
4,h,740000.0,11.7,4.0,1.0,4.0,534.0,120.0,1970.0,Western Metropolitan
3,h,1760000.0,3.4,3.0,2.0,2.0,176.0,212.0,1900.0,Northern Metropolitan
6,h,5200000.0,5.4,6.0,2.0,2.0,1642.0,405.0,1920.0,Southern Metropolitan
5,h,3275000.0,5.4,5.0,5.0,3.0,780.0,350.0,1890.0,Southern Metropolitan
4,h,970000.0,25.2,4.0,2.0,2.0,529.0,168.0,2013.0,South-Eastern Metropolitan
3,h,526000.0,14.0,3.0,1.0,2.0,530.0,161.0,1985.0,Western Metropolitan
3,h,695000.0,16.3,3.0,1.0,2.0,596.0,94.0,1980.0,Northern Metropolitan
4,h,676000.0,16.3,4.0,2.0,2.0,664.0,156.0,1975.0,Northern Metropolitan
3,h,2180000.0,8.4,3.0,1.0,2.0,697.0,126.0,1920.0,Southern Metropolitan
3,h,1620000.0,8.4,3.0,1.0,1.0,336.0,185.0,1930.0,Southern Metropolitan
3,h,1190000.0,4.3,3.0,1.0,2.0,688.0,113.0,1940.0,Western Metropolitan
4,h,1770000.0,4.3,4.0,3.0,3.0,606.0,337.0,1980.0,Western Metropolitan
3,t,1312000.0,11.4,3.0,2.0,2.0,283.0,165.0,1995.0,Southern Metropolitan
4,h,420000.0,29.8,4.0,1.0,4.0,700.0,124.0,1975.0,Western Victoria
3,h,525000.0,25.9,3.0,1.0,1.0,649.0,115.0,1985.0,Northern Metropolitan
4,h,1225000.0,20.6,4.0,3.0,8.0,10590.0,300.0,2005.0,Northern Metropolitan
2,h,1515000.0,3.0,2.0,1.0,0.0,123.0,78.0,1900.0,Southern Metropolitan
4,h,671000.0,17.9,4.0,2.0,2.0,595.0,25.0,1990.0,Northern Metropolitan
4,h,660000.0,17.9,3.0,2.0,1.0,620.0,135.0,1980.0,Northern Metropolitan
5,h,730000.0,17.9,5.0,2.0,2.0,541.0,150.0,1985.0,Northern Metropolitan
3,h,2305000.0,17.2,3.0,1.0,2.0,1714.0,147.0,1960.0,Eastern Metropolitan
4,h,1400000.0,6.2,4.0,2.0,1.0,602.0,156.0,1940.0,Western Metropolitan
4,h,1250000.0,10.4,4.0,3.0,1.0,325.0,413.0,1967.0,Western Metropolitan
4,h,563000.0,43.3,4.0,2.0,2.0,430.0,155.0,2013.0,Eastern Victoria
3,h,1370000.0,11.4,3.0,2.0,2.0,290.0,168.0,2016.0,Southern Metropolitan
4,h,571000.0,47.3,4.0,2.0,1.0,799.0,159.0,1970.0,Eastern Victoria
3,h,480000.0,47.3,3.0,1.0,2.0,650.0,109.0,1988.0,Eastern Victoria
3,h,1140000.0,21.5,3.0,2.0,2.0,652.0,165.0,1960.0,South-Eastern Metropolitan
3,h,1110000.0,8.5,3.0,2.0,2.0,407.0,154.0,2010.0,Northern Metropolitan
4,h,655000.0,14.7,4.0,2.0,2.0,528.0,193.0,2010.0,Western Metropolitan
2,h,1200000.0,3.5,2.0,2.0,1.0,122.0,126.0,2002.0,Southern Metropolitan
5,h,2725000.0,3.5,5.0,3.0,0.0,249.0,210.0,1900.0,Southern Metropolitan
4,h,1500000.0,8.4,4.0,2.0,2.0,424.0,232.0,2013.0,Northern Metropolitan
3,h,1081000.0,8.4,3.0,1.0,4.0,489.0,155.0,1950.0,Northern Metropolitan
3,h,980000.0,12.0,3.0,1.0,4.0,694.0,131.0,1940.0,Northern Metropolitan
3,h,2200000.0,2.4,3.0,2.0,1.0,155.0,171.0,1887.0,Northern Metropolitan
5,h,1230000.0,19.9,5.0,3.0,2.0,591.0,195.0,1950.0,Eastern Metropolitan
4,h,1675000.0,21.3,4.0,3.0,2.0,1633.0,254.0,1960.0,Eastern Metropolitan
3,h,431000.0,20.6,3.0,2.0,2.0,245.0,134.0,2003.0,Northern Metropolitan
3,h,575000.0,20.6,3.0,2.0,2.0,505.0,164.0,1990.0,Northern Metropolitan
4,h,2200000.0,15.2,4.0,2.0,2.0,589.0,20.0,1917.0,Southern Metropolitan
3,h,850000.0,35.4,3.0,1.0,3.0,700.0,118.0,1960.0,South-Eastern Metropolitan
3,h,520000.0,34.7,3.0,1.0,1.0,485.0,96.0,1975.0,South-Eastern Metropolitan
4,h,870000.0,20.5,4.0,2.0,2.0,512.0,298.0,2015.0,Northern Metropolitan
4,h,621000.0,20.5,4.0,2.0,2.0,568.0,170.0,2002.0,Northern Metropolitan
3,h,612000.0,20.5,3.0,2.0,2.0,348.0,140.0,1995.0,Northern Metropolitan
4,h,660000.0,14.0,4.0,2.0,4.0,582.0,185.0,1984.0,Western Metropolitan
5,h,620000.0,14.0,5.0,3.0,2.0,534.0,107.0,1975.0,Western Metropolitan
4,h,620000.0,14.0,4.0,1.0,2.0,535.0,172.0,1990.0,Western Metropolitan
3,h,1400000.0,8.2,3.0,2.0,2.0,517.0,529.0,1925.0,Western Metropolitan
3,t,800000.0,8.2,3.0,2.0,2.0,306.0,206.0,2010.0,Western Metropolitan
5,h,675000.0,31.7,5.0,2.0,2.0,724.0,247.0,2002.0,Western Metropolitan
2,h,367000.0,31.7,2.0,1.0,2.0,452.0,100.0,1960.0,Western Metropolitan
3,h,465000.0,31.7,3.0,1.0,1.0,566.0,115.0,1975.0,Western Metropolitan
3,h,975000.0,10.5,3.0,1.0,4.0,695.0,145.0,1970.0,Western Metropolitan
4,h,836000.0,15.5,4.0,2.0,2.0,700.0,223.0,2000.0,Western Metropolitan
5,h,725000.0,15.5,5.0,3.0,4.0,640.0,269.0,1998.0,Western Metropolitan
5,h,1950000.0,15.5,5.0,3.0,2.0,585.0,275.0,1992.0,Eastern Metropolitan
3,h,657000.0,15.3,3.0,1.0,1.0,542.0,105.0,1970.0,Northern Metropolitan
4,h,645000.0,15.3,4.0,1.0,4.0,530.0,103.0,1980.0,Northern Metropolitan
2,h,1250000.0,7.0,2.0,1.0,1.0,338.0,107.0,1925.0,Northern Metropolitan
4,h,1160000.0,17.2,4.0,2.0,3.0,654.0,270.0,1985.0,Eastern Metropolitan
3,h,903000.0,17.2,3.0,1.0,4.0,711.0,152.0,1935.0,Eastern Metropolitan
4,h,1595000.0,17.2,4.0,2.0,2.0,616.0,289.0,2014.0,Eastern Metropolitan
3,h,812000.0,14.7,3.0,2.0,2.0,560.0,129.0,1982.0,Eastern Metropolitan
3,h,850000.0,14.5,3.0,1.0,0.0,602.0,90.0,1960.0,Northern Metropolitan
4,h,620000.0,14.7,4.0,2.0,2.0,630.0,235.0,1995.0,Western Metropolitan
3,h,627500.0,14.7,3.0,3.0,2.0,726.0,207.0,1985.0,Western Metropolitan
4,h,880000.0,14.7,3.0,2.0,2.0,843.0,229.0,1987.0,Western Metropolitan
3,h,857500.0,6.4,3.0,1.0,3.0,417.0,115.0,1950.0,Western Metropolitan
3,h,1285000.0,6.8,3.0,1.0,0.0,285.0,121.0,1910.0,Western Metropolitan
3,h,2065000.0,6.8,3.0,1.0,2.0,412.0,136.0,1940.0,Western Metropolitan
5,h,1615000.0,6.8,5.0,2.0,2.0,466.0,203.0,1910.0,Western Metropolitan
4,h,609000.0,25.5,4.0,2.0,2.0,350.0,0.0,2015.0,Northern Metropolitan
3,h,540000.0,25.5,3.0,2.0,2.0,383.0,148.0,2013.0,Northern Metropolitan
4,h,615000.0,25.5,4.0,2.0,2.0,411.0,187.0,2015.0,Northern Metropolitan
4,h,632000.0,27.2,4.0,2.0,2.0,700.0,219.0,2010.0,Western Metropolitan
3,h,415000.0,27.2,3.0,1.0,2.0,613.0,92.0,1980.0,Western Metropolitan
3,h,600000.0,27.2,3.0,2.0,2.0,810.0,174.0,2001.0,Western Metropolitan
3,h,730000.0,9.5,3.0,1.0,2.0,409.0,132.0,1975.0,Western Metropolitan
4,h,830000.0,12.1,4.0,2.0,2.0,596.0,164.0,1980.0,Northern Metropolitan
3,h,450000.0,14.8,3.0,2.0,2.0,154.0,135.0,2007.0,Western Metropolitan
3,h,560000.0,20.6,3.0,2.0,2.0,400.0,170.0,2013.0,Northern Metropolitan
4,h,511500.0,20.6,4.0,1.0,2.0,666.0,125.0,1970.0,Northern Metropolitan
4,h,1060000.0,23.0,4.0,2.0,2.0,540.0,257.0,2010.0,Eastern Metropolitan
3,h,477000.0,25.9,3.0,2.0,2.0,151.0,134.0,2016.0,Northern Victoria
1,h,462000.0,36.9,1.0,1.0,0.0,1034.0,42.0,1960.0,Eastern Victoria
4,h,1120000.0,15.4,4.0,2.0,2.0,497.0,18.0,1970.0,Eastern Metropolitan
3,h,697250.0,38.0,3.0,1.0,1.0,613.0,114.0,1959.0,South-Eastern Metropolitan
3,h,561000.0,38.0,3.0,1.0,2.0,608.0,103.0,1970.0,South-Eastern Metropolitan
2,h,685000.0,11.2,2.0,1.0,1.0,362.0,97.0,1950.0,Northern Metropolitan
4,h,1175000.0,21.3,4.0,2.0,6.0,723.0,148.0,1950.0,Eastern Metropolitan
3,h,1410000.0,16.0,3.0,2.0,2.0,633.0,172.0,1940.0,Southern Metropolitan
4,h,410000.0,29.8,4.0,1.0,2.0,583.0,136.0,1975.0,Western Victoria
3,h,1120000.0,20.0,3.0,2.0,2.0,277.0,176.0,1995.0,South-Eastern Metropolitan
4,h,1455000.0,12.3,4.0,2.0,2.0,550.0,209.0,1920.0,Southern Metropolitan
3,h,587500.0,14.7,3.0,1.0,1.0,527.0,87.0,2001.0,Western Metropolitan
4,h,930000.0,23.5,4.0,2.0,2.0,664.0,220.0,1985.0,South-Eastern Metropolitan
2,h,807500.0,5.1,2.0,1.0,2.0,328.0,77.0,2016.0,Western Metropolitan
2,h,755000.0,6.3,2.0,1.0,2.0,303.0,82.0,1950.0,Western Metropolitan
3,h,970000.0,11.0,3.0,2.0,2.0,534.0,145.0,1988.0,Western Metropolitan
2,h,700000.0,13.8,2.0,1.0,1.0,640.0,89.0,1948.0,Southern Metropolitan
4,h,1751000.0,13.8,4.0,2.0,2.0,591.0,180.0,1970.0,Southern Metropolitan
3,h,1030000.0,13.4,3.0,2.0,1.0,345.0,125.0,2000.0,Eastern Metropolitan
2,h,1005000.0,5.2,2.0,1.0,1.0,140.0,68.0,1890.0,Northern Metropolitan
2,h,1190000.0,4.0,2.0,1.0,0.0,160.0,89.0,1900.0,Northern Metropolitan
3,h,1250000.0,5.2,3.0,1.0,1.0,365.0,123.0,1920.0,Northern Metropolitan
3,h,940000.0,6.7,3.0,2.0,2.0,653.0,115.0,1970.0,Northern Metropolitan
3,h,620000.0,20.6,3.0,2.0,1.0,788.0,200.0,1980.0,Northern Metropolitan
3,h,520000.0,20.6,3.0,1.0,0.0,583.0,104.0,1985.0,Northern Metropolitan
3,h,385000.0,20.6,3.0,2.0,2.0,207.0,153.0,2010.0,Northern Metropolitan
3,h,515000.0,14.0,3.0,1.0,2.0,552.0,92.0,1960.0,Northern Metropolitan
3,t,885000.0,12.4,3.0,2.0,2.0,152.0,127.0,2017.0,Eastern Metropolitan
3,h,622000.0,25.9,3.0,2.0,2.0,403.0,168.0,2016.0,Northern Victoria
3,h,1715000.0,7.5,3.0,1.0,2.0,580.0,160.0,1950.0,Western Metropolitan
4,h,680000.0,18.0,4.0,2.0,3.0,680.0,265.0,2006.0,Western Metropolitan
3,h,795000.0,18.4,3.0,2.0,4.0,941.0,160.0,1985.0,Western Metropolitan
3,h,556000.0,18.4,3.0,2.0,2.0,685.0,115.0,1990.0,Western Metropolitan
4,h,610000.0,14.0,4.0,2.0,2.0,568.0,210.0,1974.0,Western Metropolitan
4,h,665000.0,15.5,4.0,2.0,3.0,695.0,243.0,1984.0,Western Metropolitan
3,h,1020000.0,6.4,3.0,1.0,0.0,276.0,128.0,1910.0,Western Metropolitan
3,h,625000.0,16.3,3.0,1.0,2.0,661.0,114.0,1950.0,Northern Metropolitan
3,t,765000.0,4.3,3.0,2.0,2.0,225.0,141.0,1995.0,Western Metropolitan
3,h,587000.0,17.4,3.0,1.0,2.0,844.0,115.0,1975.0,Northern Metropolitan
4,h,610000.0,25.9,4.0,2.0,2.0,399.0,150.0,2011.0,Northern Metropolitan
4,h,825000.0,17.9,4.0,2.0,2.0,678.0,183.0,1990.0,Northern Metropolitan
3,h,1285000.0,6.2,3.0,2.0,1.0,313.0,142.0,1910.0,Western Metropolitan
3,h,842000.0,18.8,3.0,2.0,2.0,651.0,152.0,1970.0,South-Eastern Metropolitan
3,h,652000.0,34.1,3.0,2.0,2.0,621.0,166.0,1997.0,South-Eastern Metropolitan
3,t,495000.0,34.1,3.0,2.0,1.0,227.0,113.0,2000.0,South-Eastern Metropolitan
3,h,970000.0,15.4,3.0,1.0,2.0,588.0,121.0,1965.0,Eastern Metropolitan
4,h,733000.0,14.7,4.0,2.0,2.0,540.0,224.0,2006.0,Western Metropolitan
4,h,697000.0,14.7,4.0,2.0,2.0,530.0,169.0,2003.0,Western Metropolitan
4,h,631500.0,14.7,4.0,2.0,2.0,400.0,192.0,2012.0,Western Metropolitan
3,h,1950000.0,3.5,3.0,1.0,2.0,247.0,122.0,1980.0,Southern Metropolitan
4,h,1210000.0,8.9,4.0,2.0,2.0,762.0,153.0,1980.0,Eastern Metropolitan
3,h,640000.0,34.7,3.0,3.0,2.0,390.0,190.0,2006.0,South-Eastern Metropolitan
4,h,800000.0,35.4,4.0,1.0,2.0,630.0,158.0,1955.0,South-Eastern Metropolitan
3,h,652000.0,20.5,3.0,2.0,2.0,600.0,151.0,1997.0,Northern Metropolitan
4,h,610000.0,31.7,4.0,2.0,2.0,641.0,242.0,1983.0,Western Metropolitan
3,h,516000.0,18.4,3.0,2.0,2.0,351.0,118.0,2013.0,Western Metropolitan
4,h,735000.0,18.0,4.0,2.0,2.0,596.0,210.0,2003.0,Western Metropolitan
4,h,1150000.0,12.4,4.0,2.0,0.0,754.0,208.0,1970.0,Eastern Metropolitan
4,h,1850000.0,7.0,4.0,1.0,4.0,746.0,190.0,1900.0,Northern Metropolitan
4,h,607000.0,18.4,4.0,2.0,2.0,350.0,159.0,2015.0,Western Metropolitan
4,h,611000.0,18.4,4.0,2.0,2.0,510.0,218.0,2014.0,Western Metropolitan
3,h,557500.0,18.4,3.0,2.0,2.0,560.0,121.0,2006.0,Western Metropolitan
5,h,1075000.0,29.3,5.0,2.0,3.0,1993.0,195.0,2009.0,Eastern Victoria
5,h,1371000.0,14.7,5.0,2.0,2.0,911.0,220.0,2000.0,Eastern Metropolitan
3,h,470000.0,14.7,3.0,1.0,2.0,560.0,115.0,1975.0,Western Metropolitan
5,h,1025000.0,10.4,5.0,2.0,3.0,764.0,251.0,1980.0,Western Metropolitan
3,h,631000.0,24.7,3.0,1.0,1.0,557.0,135.0,1980.0,South-Eastern Metropolitan
3,h,650000.0,26.0,3.0,1.0,1.0,623.0,110.0,1950.0,Eastern Metropolitan
5,h,935000.0,23.3,5.0,3.0,2.0,528.0,261.0,1992.0,Eastern Metropolitan
3,h,760000.0,35.4,3.0,1.0,1.0,671.0,124.0,1963.0,South-Eastern Metropolitan
3,h,430000.0,44.2,3.0,2.0,2.0,683.0,146.0,1990.0,Northern Victoria
4,h,975000.0,14.7,4.0,2.0,2.0,642.0,152.0,1980.0,Eastern Metropolitan
4,h,775000.0,19.6,4.0,2.0,2.0,617.0,210.0,2008.0,Northern Metropolitan
3,h,625000.0,38.0,3.0,1.0,1.0,616.0,115.0,1970.0,South-Eastern Metropolitan
3,h,975000.0,10.4,3.0,2.0,1.0,303.0,248.0,2017.0,Western Metropolitan
3,t,891000.0,10.4,3.0,2.0,2.0,314.0,160.0,2017.0,Western Metropolitan
3,h,700000.0,9.4,3.0,1.0,2.0,441.0,107.0,1975.0,Western Metropolitan
4,h,624000.0,12.8,4.0,1.0,4.0,601.0,153.0,1970.0,Western Metropolitan
3,h,1050000.0,4.3,3.0,1.0,1.0,272.0,101.0,1910.0,Western Metropolitan
5,h,2850500.0,10.2,5.0,2.0,2.0,697.0,317.0,2013.0,Southern Metropolitan
3,t,1095000.0,21.5,3.0,2.0,1.0,284.0,122.0,2012.0,South-Eastern Metropolitan
5,h,2800000.0,7.9,5.0,2.0,2.0,1105.0,302.0,1935.0,Southern Metropolitan
5,h,2360000.0,7.9,5.0,2.0,3.0,678.0,178.0,1930.0,Southern Metropolitan
4,t,1190000.0,9.7,4.0,2.0,2.0,260.0,0.0,2017.0,Southern Metropolitan
4,h,2255000.0,9.7,4.0,2.0,2.0,576.0,331.0,2013.0,Southern Metropolitan
4,h,1905000.0,9.7,4.0,2.0,2.0,823.0,220.0,1935.0,Southern Metropolitan
4,t,1820000.0,17.3,4.0,2.0,3.0,353.0,252.0,2010.0,Southern Metropolitan
4,h,1645000.0,17.3,4.0,2.0,2.0,646.0,260.0,2006.0,Southern Metropolitan
4,h,1880000.0,17.3,4.0,3.0,4.0,689.0,132.0,1950.0,Southern Metropolitan
3,t,1350000.0,11.4,3.0,2.0,1.0,359.0,204.0,2002.0,Southern Metropolitan
4,h,1300000.0,11.4,4.0,2.0,1.0,587.0,161.0,1930.0,Southern Metropolitan
4,t,1282000.0,13.8,4.0,3.0,2.0,354.0,252.0,2014.0,Southern Metropolitan
3,h,1180000.0,13.8,3.0,1.0,2.0,666.0,140.0,1950.0,Southern Metropolitan
5,h,1669000.0,13.8,5.0,3.0,2.0,400.0,260.0,2013.0,Southern Metropolitan
3,h,1146000.0,13.8,3.0,1.0,1.0,595.0,116.0,1960.0,Southern Metropolitan
4,h,1980000.0,17.3,4.0,2.0,1.0,550.0,295.0,2000.0,Southern Metropolitan
4,h,1400000.0,13.4,4.0,2.0,1.0,560.0,0.0,1960.0,Eastern Metropolitan
4,h,2128888.0,10.9,4.0,3.0,2.0,686.0,180.0,1945.0,Eastern Metropolitan
3,h,801500.0,8.6,3.0,1.0,1.0,603.0,108.0,1950.0,Western Metropolitan
3,h,1925000.0,10.5,3.0,2.0,2.0,545.0,140.0,1920.0,Southern Metropolitan
3,h,1826000.0,10.5,3.0,1.0,1.0,468.0,169.0,1910.0,Southern Metropolitan
2,h,1250000.0,10.5,2.0,1.0,0.0,199.0,95.0,1920.0,Southern Metropolitan
4,h,2300000.0,10.5,4.0,2.0,1.0,393.0,211.0,1890.0,Southern Metropolitan
4,h,1840000.0,10.3,4.0,2.0,2.0,612.0,183.0,1930.0,Southern Metropolitan
4,h,2070000.0,10.3,4.0,2.0,2.0,602.0,235.0,1950.0,Southern Metropolitan
3,h,407500.0,14.0,3.0,1.0,1.0,237.0,86.0,1960.0,Northern Metropolitan
4,h,560000.0,14.0,4.0,1.0,2.0,604.0,103.0,1960.0,Northern Metropolitan
4,h,1500000.0,5.2,4.0,2.0,1.0,373.0,0.0,1940.0,Northern Metropolitan
3,h,1160000.0,5.2,3.0,1.0,1.0,262.0,103.0,1910.0,Northern Metropolitan
4,h,1661000.0,5.2,4.0,2.0,1.0,412.0,156.0,1920.0,Northern Metropolitan
3,h,1250000.0,5.2,3.0,1.0,2.0,316.0,107.0,1890.0,Northern Metropolitan
3,h,1345000.0,5.2,3.0,1.0,0.0,366.0,158.0,1925.0,Northern Metropolitan
4,h,1310000.0,10.8,4.0,3.0,2.0,358.0,243.0,2018.0,Eastern Metropolitan
3,h,1461000.0,10.4,3.0,1.0,1.0,674.0,125.0,1945.0,Southern Metropolitan
3,h,1388000.0,10.4,3.0,1.0,2.0,772.0,112.0,1960.0,Southern Metropolitan
3,h,1177000.0,14.7,3.0,2.0,2.0,608.0,162.0,1979.0,Eastern Metropolitan
4,h,2175000.0,7.7,4.0,2.0,3.0,616.0,188.0,1930.0,Southern Metropolitan
4,h,2200000.0,7.7,4.0,2.0,4.0,944.0,242.0,1950.0,Southern Metropolitan
4,h,2175000.0,7.7,4.0,2.0,2.0,701.0,197.0,1930.0,Southern Metropolitan
2,h,1065000.0,3.5,2.0,1.0,0.0,96.0,80.0,1880.0,Northern Metropolitan
4,h,562500.0,34.9,4.0,2.0,2.0,670.0,182.0,1991.0,South-Eastern Metropolitan
3,h,510000.0,34.9,3.0,1.0,2.0,615.0,105.0,1970.0,South-Eastern Metropolitan
3,h,550000.0,34.9,3.0,2.0,2.0,509.0,117.0,1998.0,South-Eastern Metropolitan
3,h,1530000.0,8.7,3.0,2.0,1.0,297.0,140.0,1950.0,Southern Metropolitan
2,h,1101000.0,8.7,2.0,1.0,2.0,347.0,96.0,1943.0,Southern Metropolitan
3,h,1300000.0,11.7,3.0,1.0,2.0,690.0,85.0,1960.0,Southern Metropolitan
3,t,875000.0,17.9,3.0,2.0,1.0,163.0,144.0,2017.0,Southern Metropolitan
2,h,857000.0,6.7,2.0,1.0,1.0,236.0,97.0,1900.0,Northern Metropolitan
4,h,550000.0,17.4,4.0,2.0,2.0,605.0,137.0,1950.0,Northern Metropolitan
3,h,530000.0,20.6,3.0,2.0,2.0,375.0,163.0,2013.0,Northern Metropolitan
3,h,540000.0,20.6,3.0,1.0,2.0,649.0,167.0,1990.0,Northern Metropolitan
4,h,619500.0,20.6,4.0,2.0,2.0,431.0,176.0,2014.0,Northern Metropolitan
4,h,1220000.0,23.0,4.0,2.0,2.0,1068.0,210.0,2009.0,Eastern Metropolitan
3,h,676000.0,23.0,3.0,1.0,1.0,773.0,111.0,1965.0,Eastern Metropolitan
3,h,434000.0,14.0,3.0,1.0,2.0,615.0,93.0,1960.0,Northern Metropolitan
3,h,690000.0,24.7,3.0,2.0,2.0,540.0,121.0,1975.0,South-Eastern Metropolitan
4,h,850000.0,24.7,4.0,2.0,2.0,553.0,217.0,1999.0,South-Eastern Metropolitan
4,h,545000.0,14.8,4.0,2.0,2.0,401.0,126.0,2009.0,Western Metropolitan
4,h,1100000.0,21.8,4.0,2.0,2.0,754.0,243.0,2004.0,Northern Victoria
4,h,883500.0,22.2,4.0,2.0,2.0,556.0,140.0,1980.0,South-Eastern Metropolitan
3,h,900000.0,22.2,3.0,2.0,2.0,572.0,174.0,1970.0,South-Eastern Metropolitan
3,h,870000.0,22.2,3.0,2.0,3.0,532.0,148.0,1975.0,South-Eastern Metropolitan
3,h,880000.0,22.2,3.0,2.0,2.0,531.0,151.0,1970.0,South-Eastern Metropolitan
3,h,1610000.0,14.3,3.0,1.0,0.0,728.0,114.0,1960.0,Eastern Metropolitan
3,h,537000.0,25.9,3.0,2.0,2.0,319.0,134.0,2014.0,Northern Victoria
3,h,530000.0,25.9,3.0,2.0,2.0,368.0,139.0,2010.0,Northern Victoria
6,h,970000.0,25.9,6.0,3.0,2.0,518.0,405.0,2012.0,Northern Victoria
4,h,2200000.0,7.2,4.0,2.0,1.0,408.0,189.0,1925.0,Southern Metropolitan
3,h,2100000.0,7.2,3.0,2.0,1.0,346.0,180.0,1890.0,Southern Metropolitan
3,h,2235000.0,7.2,3.0,2.0,2.0,520.0,215.0,1890.0,Southern Metropolitan
4,h,1920000.0,7.2,4.0,3.0,2.0,339.0,117.0,1930.0,Southern Metropolitan
3,h,2450000.0,7.2,3.0,2.0,3.0,548.0,153.0,1928.0,Southern Metropolitan
4,h,1090000.0,28.5,4.0,3.0,2.0,581.0,390.0,2001.0,South-Eastern Metropolitan
3,h,600000.0,19.6,3.0,2.0,2.0,461.0,0.0,2010.0,Northern Metropolitan
5,h,670000.0,19.6,5.0,2.0,2.0,612.0,263.0,2001.0,Northern Metropolitan
3,h,1725000.0,7.5,3.0,1.0,2.0,607.0,144.0,1960.0,Western Metropolitan
5,h,1556000.0,7.5,5.0,3.0,2.0,334.0,277.0,2016.0,Western Metropolitan
3,h,750000.0,13.1,3.0,2.0,2.0,689.0,100.0,1960.0,Northern Metropolitan
3,h,740000.0,13.1,3.0,2.0,1.0,595.0,148.0,1960.0,Northern Metropolitan
3,h,600000.0,13.1,3.0,1.0,2.0,603.0,93.0,1960.0,Northern Metropolitan
4,h,1780000.0,3.6,4.0,2.0,1.0,150.0,133.0,1890.0,Northern Metropolitan
4,h,1850000.0,3.6,4.0,2.0,3.0,406.0,224.0,1910.0,Northern Metropolitan
4,h,940000.0,45.9,4.0,3.0,2.0,1011.0,231.0,2017.0,Northern Victoria
4,h,772000.0,11.2,4.0,1.0,4.0,590.0,135.0,1955.0,Northern Metropolitan
3,h,810000.0,16.1,3.0,1.0,2.0,720.0,114.0,1990.0,Northern Metropolitan
4,h,890000.0,16.1,4.0,2.0,2.0,665.0,160.0,1960.0,Northern Metropolitan
6,h,968000.0,16.1,6.0,4.0,2.0,705.0,333.0,1980.0,Northern Metropolitan
4,h,640000.0,20.4,4.0,2.0,2.0,448.0,158.0,2016.0,Northern Metropolitan
4,h,787000.0,11.2,4.0,2.0,1.0,583.0,114.0,1950.0,Northern Metropolitan
4,h,2350000.0,5.3,4.0,2.0,3.0,723.0,240.0,1890.0,Southern Metropolitan
4,h,1540000.0,21.3,4.0,2.0,3.0,866.0,199.0,2012.0,Eastern Metropolitan
3,h,1160000.0,21.3,3.0,2.0,2.0,768.0,184.0,1985.0,Eastern Metropolitan
5,h,740000.0,18.0,4.0,3.0,2.0,720.0,296.0,1998.0,Western Metropolitan
3,h,620000.0,18.4,3.0,2.0,2.0,571.0,158.0,2002.0,Western Metropolitan
3,h,691000.0,18.4,3.0,1.0,6.0,709.0,150.0,1986.0,Western Metropolitan
